Movie,count,guest_ids,guest_names,movie_id
House of the Dead 2,1,[5695],['Sid Haig'],29293
"Ilsa, the Tigress of Siberia",1,[52611],['Dyanne Thorne'],28746
Hellhole,1,[52611],['Dyanne Thorne'],28734
The Fool Killer,1,[15676],['Arnold Moss'],28179
Invisible Agent,1,[16103],['Keye Luke'],28426
Mad Love,1,[16103],['Keye Luke'],28261
I Don't Want to Be Born,1,[13637],['Joan Collins'],28271
I Saw What You Did,1,[15693],['John Crawford'],28295
"Forever, Darling",1,[14508],['John Hoyt'],28299
Hammett,1,[3339],['Elisha Cook Jr.'],28307
I Will Fight No More Forever,1,[100418],['Ned Romero'],28323
Guyana: Crime of the Century,1,[161297],['Tony Young'],28354
The Wonderful World of the Brothers Grimm,1,[2782],['Ian Wolfe'],28367
Imps*,1,[16014],['Diana Muldaur'],28374
Cruise Into Terror,1,[16108],['Lee Meriwether'],28381
The Invisible Man's Revenge,1,[2782],['Ian Wolfe'],28425
The Prisoner of Zenda,1,[7074],['Peter Brocco'],28431
"Count Yorga, Vampire",1,[15707],['Roger Perry'],28733
The Black Sleep,1,[100799],['George Sawaya'],28437
Colorado Territory,1,[2782],['Ian Wolfe'],28484
I Died a Thousand Times,1,[12295],['Perry Lopez'],28490
Dementia 13,1,[15699],['William Campbell'],28503
Sorceress,1,[16028],['William Marshall'],28529
Naked Alibi,1,[83913],['Joseph Mell'],28560
Splendor in the Grass,1,[246],['Gary Lockwood'],28569
The Spectre of Edgar Allan Poe,1,[15626],"['Robert Walker, Jr.']",28647
Greta - Haus ohne Männer,1,[52611],['Dyanne Thorne'],28656
World for Ransom,1,[16103],['Keye Luke'],28661
Killer Leopard,1,[101742],['Leonard Mudie'],28731
Destination Inner Space,1,[41719],['Biff Elliot'],29297
Castle of Evil,1,[16016],['David Brian'],29298
Night of Evil,1,[15699],['William Campbell'],29303
Raw Force,1,[106664],['Geoffrey Binney'],30644
The Malibu Bikini Shop,1,[16097],['Jay Robinson'],30296
The 27th Day,1,[15676],['Arnold Moss'],30299
The Black Castle,1,[14508],['John Hoyt'],30345
Vampira: The Movie,1,[5695],['Sid Haig'],30370
Zombie Death House,1,[15993],['Michael Pataki'],30377
Homework,1,[13637],['Joan Collins'],30412
Big Top Pee-wee,1,[16097],['Jay Robinson'],30502
Dinosaur Valley Girls,1,[16028],['William Marshall'],30505
Pentathlon,1,[15956],['David Soul'],30526
The Champ,1,[3339],['Elisha Cook Jr.'],30547
Monsieur Verdoux,1,[117771],['John Harmon'],30588
Cahill U.S. Marshal,1,[8496],['Paul Fix'],30708
Castle in the Desert,1,[15772],['Richard Derr'],29328
Blackwoods,1,[15661],['Clint Howard'],30779
Camping del terrore,1,[16119],['Charles Napier'],30879
Pinocchio's Revenge,1,[15375],['Janet MacLachlan'],30926
Stryker,1,[15999],['Steve Sandor'],30927
The Mutations,1,[16085],['Michael Dunn'],30929
Maneaters Are Loose!,1,[16014],['Diana Muldaur'],30937
Bloodmoon,1,[291],['Frank Gorshin'],30948
The Mighty Quinn,1,[16103],['Keye Luke'],31004
MacArthur,1,[16047],['Marj Dusay'],31037
Target Earth,1,[13786],['Whit Bissell'],31042
Il segreto del Sahara,1,[15956],['David Soul'],31079
The Pretender,1,[15978],['Charles Drake'],30196
Zombies on Broadway,1,[2782],['Ian Wolfe'],30183
The Case of the Frightened Lady,1,[10925],['Torin Thatcher'],30179
The Haunted Palace,1,[3339],['Elisha Cook Jr.'],30137
The Band Wagon,1,[15973],['Julie Newmar'],29376
Blood Alley,1,[8496],['Paul Fix'],29377
"The Phantom from 10,000 Leagues",1,[16126],['Phillip Pine'],29412
A Raisin in the Sun,1,[5247],['John Fiedler'],29478
The Power of the Whistler,1,[24826],['John Abbott'],29488
A Piece of the Action,1,[16089],['Jason Evers'],29493
The Mack,1,[1214925],['Lee Duncan'],29515
Love Me Like I Do,1,[52611],['Dyanne Thorne'],29548
Get Crazy,1,[15661],['Clint Howard'],29628
Lady Godiva Rides,1,[16120],['Deborah Downey'],29678
13 Ghosts,1,[12298],['Roy Jenson'],29756
Dead Man's Hand,1,[5695],['Sid Haig'],29798
Bad Georgia Road,1,[246],['Gary Lockwood'],29861
Ball of Fire,1,[3339],['Elisha Cook Jr.'],29884
Warlords,1,[5695],['Sid Haig'],29901
Paura: Lucio Fulci Remembered - Volume 1,1,[16021],['Barbara Bouchet'],29949
Barracuda,1,[16089],['Jason Evers'],29957
Solomon and Sheba,1,[15693],['John Crawford'],29996
Behind Locked Doors,1,[4076],['Morgan Farley'],30015
Shield for Murder,1,[15992],['William Schallert'],30034
Rogue Cop,1,[7074],['Peter Brocco'],30036
The Seduction,1,[16051],['Joanne Linville'],30038
Rudolph's Shiny New Year,1,[291],['Frank Gorshin'],30059
Blood Sabbath,1,[52611],['Dyanne Thorne'],28224
A Matter of Life and Death,1,[135066],['Abraham Sofaer'],28162
Shampoo,1,[16097],['Jay Robinson'],31121
McQ,1,[16014],['Diana Muldaur'],26185
Pitfall,1,[2021],['Jane Wyatt'],25688
Children of the Corn II: The Final Sacrifice,1,[100418],['Ned Romero'],25748
Children of the Corn IV: The Gathering,1,[8499],['William Windom'],25750
Children of the Corn V: Fields of Terror,1,[9811],['Fred Williamson'],25751
Women's Prison,1,[12310],['Warren Stevens'],25788
Red Light,1,[16126],['Phillip Pine'],25807
The Illustrated Man,1,[16089],['Jason Evers'],25874
The Naked Kiss,1,[15975],['Michael Dante'],26031
Around the World Under the Sea,1,[15954],['Celeste Yarnall'],26158
Raw Deal,1,[13786],['Whit Bissell'],26167
T-Men,1,[15620],['Alfred Ryder'],26174
The Desert Fox: The Story of Rommel,1,[14508],['John Hoyt'],26205
Party Girl,1,[15744],['David Opatoshu'],25633
Death Wish 4: The Crackdown,1,[12295],['Perry Lopez'],26263
Harper,1,[12298],['Roy Jenson'],26268
Fist of the North Star,1,[15661],['Clint Howard'],26300
The Man Who Came to Dinner,1,[15978],['Charles Drake'],26319
Rock 'n' Roll High School,1,[15661],['Clint Howard'],26326
"Just You and Me, Kid",1,[16103],['Keye Luke'],26328
Electra Glide in Blue,1,[3339],['Elisha Cook Jr.'],26332
To Trap a Spy,1,[16028],['William Marshall'],26357
Over-Exposed,1,[14256],['Dick Crockett'],26373
Night Has a Thousand Eyes,1,[10161],['Richard Webb'],26387
Tilt,1,[15693],['John Crawford'],26460
Hollow Triumph,1,[4076],['Morgan Farley'],25672
Nothing But Trouble,1,[129676],['John Warburton'],25600
Grave of the Vampire,1,[15993],['Michael Pataki'],28160
The Egyptian,1,[16074],['Michael Ansara'],24973
Beethoven's 3rd,1,[291],['Frank Gorshin'],24476
Beethoven's 5th,1,[15661],['Clint Howard'],24477
Mars Needs Women,1,[16102],['Yvonne Craig'],24563
Carry On Loving,1,[84360],['Anna Karen'],24570
Wishcraft,1,[15998],['Joseph Ruskin'],24649
The Car,1,[12298],['Roy Jenson'],24655
Hud,1,[13786],['Whit Bissell'],24748
The Conqueror,1,[14508],['John Hoyt'],24751
Paura nella città dei morti viventi,1,[22048],['Robert Sampson'],24920
Winnie the Pooh and a Day for Eeyore,1,[5247],['John Fiedler'],24926
Night Of The Living Dead 3D,1,[5695],['Sid Haig'],24927
Evil Roy Slade,1,[151511],['Arthur Batanides'],25109
The Sellout,1,[13786],['Whit Bissell'],25550
Charlie Chan at the Olympics,1,[16103],['Keye Luke'],25148
Pray TV,1,[15995],['Charlie Brill'],25359
Jack the Giant Killer,1,[10925],['Torin Thatcher'],25360
Night Passage,1,[8496],['Paul Fix'],25381
Matinee,1,[15992],['William Schallert'],25389
All the King's Men,1,[16055],['Richard Hale'],25430
Deception,1,[24826],['John Abbott'],25502
The Bribe,1,[14508],['John Hoyt'],25509
SF Shinseiki Lensman,1,[1007561],['Michael Forest'],25525
Sunset Vampires,1,[16119],['Charles Napier'],25543
Split Second,1,[15953],['Keith Andes'],25549
Beach Party,1,[16019],['Valora Noland'],26484
La tarantola dal ventre nero,1,[16021],['Barbara Bouchet'],26504
Blackboard Jungle,1,[14508],['John Hoyt'],26516
Alien degli abissi,1,[16119],['Charles Napier'],27909
Skidoo,1,[291],['Frank Gorshin'],27470
Hexen geschändet und zu Tode gequält,1,[15972],['Reggie Nalder'],27489
The Toolbox Murders,1,[16059],['Pamelyn Ferdin'],27495
The Company She Keeps,1,[14508],['John Hoyt'],27544
Panic in Year Zero!,1,[16066],['Rex Holman'],27568
Forget Me Not,1,[15988],['Charles Dierkop'],27588
Reign of Terror,1,[15676],['Arnold Moss'],27635
Basket Case 2,1,[16089],['Jason Evers'],27815
The Corpse Grinders,1,[151679],['Sean Kenney'],27832
Macbeth,1,[4076],['Morgan Farley'],27883
Le passager de la pluie,1,[15753],['Jill Ireland'],27889
King of the Underworld,1,[117771],['John Harmon'],27966
Johnny Guitar,1,[8496],['Paul Fix'],26596
Mockingbird Don't Sing,1,[15655],['Kim Darby'],27967
Dark Victory,1,[101742],['Leonard Mudie'],27972
I See a Dark Stranger,1,[10925],['Torin Thatcher'],28006
The Reckless Moment,1,[15992],['William Schallert'],28007
Horror Business,1,[5695],['Sid Haig'],28036
Charlie Chan at the Opera,1,[16103],['Keye Luke'],28044
Maniac Cop 2,1,[16119],['Charles Napier'],28090
Dillinger,1,[12298],['Roy Jenson'],28110
Dillinger,1,[3339],['Elisha Cook Jr.'],28115
Seems Like Old Times,1,[16070],['Bill Zuckert'],28124
It's Alive,1,[16074],['Michael Ansara'],28153
Countdown,1,[16101],['Steve Ihnat'],27441
Graduation Day,1,[15993],['Michael Pataki'],27420
Next of Kin,1,[6451],['Michael J. Pollard'],27418
"Silent Night, Deadly Night",1,[15988],['Charles Dierkop'],27414
Brother Orchid,1,[101742],['Leonard Mudie'],26635
Abbott and Costello Meet the Mummy,1,[16074],['Michael Ansara'],26661
Humoresque,1,[24826],['John Abbott'],26701
Force of Evil,1,[8496],['Paul Fix'],26744
Slasher,1,[161663],['Emily Banks'],26766
Flick,1,[84360],['Anna Karen'],26772
Sex and the Single Girl,1,[14733],['Leslie Parrish'],26817
4D Man,1,[16108],['Lee Meriwether'],26854
Boss Nigger,1,[9811],['Fred Williamson'],26905
A Night in Casablanca,1,[15978],['Charles Drake'],26940
Retro Puppet Master,1,[16052],['Jack Donner'],26960
Hannibal Brooks,1,[6451],['Michael J. Pollard'],26972
The Crimson Kimono,1,[15968],['Glenn Corbett'],27045
The Greatest Show on Earth,1,[15983],['Beverly Washburn'],27191
Sherlock Holmes in New York,1,[24826],['John Abbott'],27200
The Flight of Dragons,1,[14732],['James Gregory'],27273
Vice Raid,1,[16125],['Barry Atwater'],27280
Charley Varrick,1,[15992],['William Schallert'],27331
The Great Northfield Minnesota Raid,1,[3339],['Elisha Cook Jr.'],27349
Mrs. Miniver,1,[24826],['John Abbott'],27367
Muscle Beach Party,1,[16019],['Valora Noland'],27376
Megaforce,1,[16659],['Bobby Bass'],27380
Brannigan,1,[151511],['Arthur Batanides'],27396
Pollyanna,1,[2782],['Ian Wolfe'],31102
Five the Hard Way,1,[15993],['Michael Pataki'],31124
X-15,1,[14732],['James Gregory'],40643
The Tarnished Angels,1,[15992],['William Schallert'],38432
Last Embrace,1,[16119],['Charles Napier'],37923
Happy Birthday to Me,1,[131274],['Sharon Acker'],37936
Phantom Lady,1,[3339],['Elisha Cook Jr.'],37992
Love and Bullets,1,[15753],['Jill Ireland'],38082
Alien Species,1,[16119],['Charles Napier'],38109
Zombies of Mora Tau,1,[16071],['Gregg Palmer'],38120
Return of the Fly,1,[16063],['David Frankham'],38126
The Young Racers,1,[15699],['William Campbell'],38206
Hot Cars,1,[100799],['George Sawaya'],38338
Bowery Blitzkrieg,1,[16103],['Keye Luke'],38347
Scene of the Crime,1,[16004],['Anthony Caruso'],38395
Charlie Chan on Broadway,1,[16103],['Keye Luke'],38454
36 Hours to Kill,1,[8496],['Paul Fix'],37699
Charlie Chan at Monte Carlo,1,[16103],['Keye Luke'],38455
Charlie Chan's Murder Cruise,1,[101742],['Leonard Mudie'],38456
Charlie Chan in Rio,1,[15772],['Richard Derr'],38461
Dangerous Money,1,[117771],['John Harmon'],38470
A Study in Scarlet,1,[129676],['John Warburton'],38585
Bear Island,1,[27126],['Hagan Beggs'],38629
Battle at Bloody Beach,1,[16125],['Barry Atwater'],38658
Un esercito di cinque uomini,1,[13259],['James Daly'],38670
40 Guns to Apache Pass,1,[151482],['Byron Morrow'],38680
The Battle at Apache Pass,1,[16071],['Gregg Palmer'],38682
Pandora and the Flying Dutchman,1,[135066],['Abraham Sofaer'],38688
In Harm's Way,1,[16021],['Barbara Bouchet'],37921
Adventures of Gallant Bess,1,[117771],['John Harmon'],37693
The Prince and the Pauper,1,[2782],['Ian Wolfe'],37025
The Glory Guys,1,[1007561],['Michael Forest'],37377
God's Little Acre,1,[49939],['Davis Roberts'],37079
Pay or Die!,1,[151491],['Barry Russo'],37083
The Great Locomotive Chase,1,[30551],['Jeffrey Hunter'],37112
The Sheriff of Fractured Jaw,1,[15699],['William Campbell'],37123
The Naked Gun: From the Files of Police Squad!,1,[1793],['Ricardo Montalban'],37136
Summer Magic,1,[6451],['Michael J. Pollard'],37204
The Woman in White,1,[24826],['John Abbott'],37300
Pork Chop Hill,1,[41719],['Biff Elliot'],37305
100 Rifles,1,[1007561],['Michael Forest'],37308
Band of Angels,1,[10925],['Torin Thatcher'],37311
Island in the Sun,1,[13637],['Joan Collins'],37373
Warlock,1,[13786],['Whit Bissell'],37412
Screaming Mimi,1,[19107],['Harry Townes'],37679
Down Three Dark Streets,1,[15992],['William Schallert'],37413
Reform School Girl,1,[9805],['Sally Kellerman'],37428
Arrest Bulldog Drummond,1,[101742],['Leonard Mudie'],37461
Phantom of the Rue Morgue,1,[16004],['Anthony Caruso'],37463
Day of the Outlaw,1,[3339],['Elisha Cook Jr.'],37481
The Disappearance of Flight 412,1,[15956],['David Soul'],37521
The Dentist 2: Brace Yourself,1,[15661],['Clint Howard'],37526
Five Minutes to Live,1,[14069],['Vic Tayback'],37560
Butch and Sundance: The Early Days,1,[9596],['Jeff Corey'],37598
Yangtse Incident: The Story of H.M.S. Amethyst,1,[16103],['Keye Luke'],37604
St. Ives,1,[3339],['Elisha Cook Jr.'],37626
Brave New World,1,[121041],['Julie Cobb'],38699
The Devil's Rain,1,[100799],['George Sawaya'],38701
The Fargo Kid,1,[8496],['Paul Fix'],38704
Dead Heat,1,[16103],['Keye Luke'],40095
Love Me Tender,1,[15699],['William Campbell'],39833
Evilspeak,1,[15661],['Clint Howard'],39868
The French Sex Murders,1,[16021],['Barbara Bouchet'],39910
Delinquent School Girls,1,[15993],['Michael Pataki'],39917
Fear in the Night,1,[13637],['Joan Collins'],39925
Hexen bis aufs Blut gequält,1,[15972],['Reggie Nalder'],39931
To the Ends of the Earth,1,[14508],['John Hoyt'],39943
Milano Calibro 9,1,[16021],['Barbara Bouchet'],40022
The Manitou,1,[16074],['Michael Ansara'],40060
Sometimes a Great Notion,1,[12298],['Roy Jenson'],40083
"The Long, Hot Summer",1,[124010],['Sarah Marshall'],40085
Netherworld,1,[22048],['Robert Sampson'],40115
Save the Tiger,1,[41719],['Biff Elliot'],38714
La dama rossa uccide sette volte,1,[16021],['Barbara Bouchet'],40130
Mansion of the Doomed,1,[14069],['Vic Tayback'],40139
A Midwinter's Tale,1,[13637],['Joan Collins'],40154
Meteor,1,[121759],['Michael Zaslow'],40160
I guerrieri dell'anno 2072,1,[9811],['Fred Williamson'],40352
Pickup on 101,1,[15781],['Hal Baylor'],40473
3 Ninjas Knuckle Up,1,[16119],['Charles Napier'],40508
Mutiny on the Buses,1,[84360],['Anna Karen'],40570
The Sea Chase,1,[8496],['Paul Fix'],40578
Goliath Awaits,1,[291],['Frank Gorshin'],40593
Radar Patrol vs. Spy King,1,[15693],['John Crawford'],40598
The Six Million Dollar Man,1,[161255],['Barbara Anderson'],39829
Dark Moon Rising,1,[5695],['Sid Haig'],39564
Decision at Sundown,1,[15644],['Karen Steele'],39557
Love with the Proper Stranger,1,[14069],['Vic Tayback'],39495
Some Came Running,1,[15992],['William Schallert'],38724
The Alphabet Conspiracy,1,[1947],['Stanley Adams'],38752
Night of the Lepus,1,[8496],['Paul Fix'],38761
Chisum,1,[15968],['Glenn Corbett'],38765
Halls of Montezuma,1,[16017],['Skip Homeier'],38766
Major Barbara,1,[10925],['Torin Thatcher'],38770
Three on a Couch,1,[14733],['Leslie Parrish'],38773
Lilies of the Field,1,[1947],['Stanley Adams'],38805
Badman's Territory,1,[16055],['Richard Hale'],38807
High School U.S.A.,1,[1209],['Elinor Donahue'],38923
Cosh Boy,1,[13637],['Joan Collins'],38938
Tales from the Crypt,1,[13637],['Joan Collins'],38939
Seven Minutes in Heaven,1,[121759],['Michael Zaslow'],38981
Sailor Beware,1,[16017],['Skip Homeier'],39015
Blackjack,1,[9811],['Fred Williamson'],39083
The Giant Spider Invasion,1,[14733],['Leslie Parrish'],39154
Kingu Kongu no Gyakushū,1,[16033],['Rhodes Reason'],39276
Carnosaur,1,[15661],['Clint Howard'],39283
Mighty Joe Young,1,[15992],['William Schallert'],39314
Big Bad Wolf,1,[15661],['Clint Howard'],39341
The Creature Walks Among Us,1,[16071],['Gregg Palmer'],39408
The Strange Door,1,[4076],['Morgan Farley'],39409
The Concrete Jungle,1,[15950],['BarBara Luna'],39457
The Mouse and His Child,1,[9805],['Sally Kellerman'],37049
99 River Street,1,[2782],['Ian Wolfe'],36949
On Dangerous Ground,1,[2782],['Ian Wolfe'],31152
X: The Man with the X-Ray Eyes,1,[14508],['John Hoyt'],32569
Night Moves,1,[15693],['John Crawford'],32042
California Split,1,[1214565],['John Winston'],32044
Go Tell the Spartans,1,[8490],['John Megna'],32052
Forced Vengeance,1,[15744],['David Opatoshu'],32065
The Secret War of Harry Frigg,1,[14732],['James Gregory'],32073
Attack,1,[16030],['William Smithers'],32087
Carry On Nurse,1,[15753],['Jill Ireland'],32107
Barquero,1,[16131],['Mariette Hartley'],32142
Comrade X,1,[16103],['Keye Luke'],32194
The Killer That Stalked New York,1,[13786],['Whit Bissell'],32205
Mr. Blandings Builds His Dream House,1,[2782],['Ian Wolfe'],32294
Mickey One,1,[9596],['Jeff Corey'],32609
Carny,1,[3339],['Elisha Cook Jr.'],32027
The Two Jakes,1,[12295],['Perry Lopez'],32669
Wild in the Country,1,[246],['Gary Lockwood'],32825
The Terminal Man,1,[2782],['Ian Wolfe'],32940
Deadly Blessing,1,[1213151],['Lawrence Montaigne'],33016
Mannequin,1,[8496],['Paul Fix'],33025
Murphy's Law,1,[15375],['Janet MacLachlan'],33055
Without Reservations,1,[2782],['Ian Wolfe'],33077
Dishonored Lady,1,[2782],['Ian Wolfe'],33079
Daddy Long Legs,1,[14733],['Leslie Parrish'],33218
It's My Party,1,[9805],['Sally Kellerman'],33245
The Valachi Papers,1,[15753],['Jill Ireland'],33357
The Killing of a Chinese Bookie,1,[13869],['Morgan Woodward'],32040
Foxes,1,[9805],['Sally Kellerman'],32020
A Connecticut Yankee in King Arthur's Court,1,[10161],['Richard Webb'],36848
He Walked by Night,1,[13786],['Whit Bissell'],31556
Follow Me Quietly,1,[9596],['Jeff Corey'],31167
Agent for H.A.R.M.,1,[16021],['Barbara Bouchet'],31240
"Fist of Fear, Touch of Death",1,[9811],['Fred Williamson'],31249
Catalina Caper,1,[164771],['Peter Duryea'],31265
Ghosts Can't Do It,1,[15973],['Julie Newmar'],31281
Bustin' Loose,1,[12298],['Roy Jenson'],31361
In the Line of Duty: The F.B.I. Murders,1,[15956],['David Soul'],31362
Santa with Muscles,1,[15661],['Clint Howard'],31388
The Unearthly,1,[151511],['Arthur Batanides'],31393
Moving Violations,1,[9805],['Sally Kellerman'],31462
Shall We Dance,1,[101742],['Leonard Mudie'],31530
Body Bags,1,[16119],['Charles Napier'],31578
King Kong Lives,1,[1007561],['Michael Forest'],31947
Teachers,1,[15992],['William Schallert'],31601
Battleground,1,[1793],['Ricardo Montalban'],31623
$ Dollars,1,[1016007],['Bob Herron'],31644
Città violenta,1,[15753],['Jill Ireland'],31672
The Hunchback of Notre Dame,1,[15978],['Charles Drake'],31685
The Narrow Margin,1,[7074],['Peter Brocco'],31713
The Terror of Tiny Town,1,[102426],['Billy Curtis'],31772
The Road to Hong Kong,1,[13637],['Joan Collins'],31804
The Beguiled,1,[16059],['Pamelyn Ferdin'],31906
The Devil at 4 O'Clock,1,[15950],['BarBara Luna'],31916
Who'll Stop the Rain,1,[15744],['David Opatoshu'],31941
Charlie Chan at the Circus,1,[16103],['Keye Luke'],33386
