Movie,count,guest_ids,guest_names,movie_id
A Snitch In Time,1,[101479],['Jean Willes'],116427
The Underwater City,1,[19400],['Roy Roberts'],116405
Island of Lost Women,1,[6933],['Alan Napier'],116336
Missile Monsters,1,[95563],['Walter Reed'],116328
The Tomorrow Man,1,[96498],['Jeanne Cooper'],116298
Lost Planet Airmen,1,[138091],['House Peters Jr.'],115623
The Ghost Talks,1,[97835],['Phil Arnold'],116267
You're Only Young Once,1,[1937],['Mickey Rooney'],116232
The Unknown Terror,1,[136112],['Duane Grey'],116216
She Devil,1,[78793],['John Archer'],116212
Jungle Hell,1,[3163],['George E. Stone'],116209
Carolina Cannonball,1,[112722],['Ross Elliott'],116205
Munchie,1,[83975],['Arte Johnson'],116158
Fright Night,1,[34448],['Dick Wessel'],116117
Enemies: A Love Story,1,[47773],['Paul Mazursky'],116014
Reborn,1,[2778],['Dennis Hopper'],115869
Ten Tall Men,1,[82863],['John Dehner'],115834
Untamed Women,1,[98451],['Morgan Jones'],115825
Jungle Jim in the Forbidden Land,1,[101479],['Jean Willes'],115824
Spoilers of the Plains,1,[138091],['House Peters Jr.'],115699
Crime By Night,1,[14452],['Jerome Cowan'],116772
Lizzie,1,[13568],['Joan Blondell'],116780
Ishi: The Last of His Tribe,1,[12422],['Dennis Weaver'],116924
Fling in the Ring,1,[34448],['Dick Wessel'],116940
The Gambler Returns: The Luck Of The Draw,1,[4307],['Claude Akins'],118439
Trapped by G-Men,1,[29579],['Charles Lane'],118429
Flight From Ashiya,1,[145861],['Suzy Parker'],118398
Before I Say Goodbye,1,[13399],['Lloyd Bochner'],118317
Full Of Life,1,[3090],['Richard Conte'],118264
The Alien Within,1,[7505],['Roddy McDowall'],118227
The Warlord: Battle for the Galaxy,1,[8229],['Rod Taylor'],118181
The Buster Keaton Story,1,[31844],['Ann Blyth'],118111
Bram Stoker's Legend of the Mummy,1,[13399],['Lloyd Bochner'],118043
Last of the Mobile Hot Shots,1,[5563],['James Coburn'],117999
Advance To The Rear,1,[13568],['Joan Blondell'],117992
Confessione di un commissario di polizia al procuratore della Repubblica,1,[1936],['Martin Balsam'],117890
The Protector,1,[79739],['Morgan Brittany'],117874
The Circus Clown,1,[89938],['Earle Hodgins'],117820
Frozen Assets,1,[96498],['Jeanne Cooper'],117773
The Thief of Bagdad,1,[7505],['Roddy McDowall'],117624
Road Show,1,[3163],['George E. Stone'],117533
Doll Face,1,[3163],['George E. Stone'],117394
Code Name: Vengeance,1,[14062],['Don Gordon'],117278
Justin Morgan Had a Horse,1,[1107],['R.G. Armstrong'],117265
Paddy O'Day,1,[1239954],"[""Pat O'Malley""]",117117
He Stayed for Breakfast,1,[110204],['Trevor Bardette'],117113
The World Moves On,1,[72059],['Franchot Tone'],117044
Back from the Dead,1,[1215925],['Marsha Hunt'],117028
Ghost Ship,1,[101499],['Hazel Court'],117019
Foodfight!,1,[9599],['Cloris Leachman'],116977
Desperate for Love,1,[5047],['Veronica Cartwright'],116975
Four Men and a Prayer,1,[8516],['John Carradine'],116973
Gypped in the Penthouse,1,[101479],['Jean Willes'],116947
Mister Drake's Duck,1,[15387],['Wilfrid Hyde-White'],115625
Miles to Go Before I Sleep,1,[1936],['Martin Balsam'],115607
The Gorgeous Hussy,1,[72059],['Franchot Tone'],112284
TekWar: TekLab,1,[1748],['William Shatner'],113215
The Tall Stranger,1,[93624],['Ray Teal'],113697
The Young Guns,1,[10541],['Wright King'],113695
In the Beginning,1,[2641],['Martin Landau'],113612
Embryo,1,[7505],['Roddy McDowall'],113525
Doomsday Machine,1,[10929],['Ruta Lee'],113523
Inchon,1,[47759],['James T. Callahan'],113464
Never Say Die,1,[14966],['Andy Devine'],113384
Dear Dead Delilah,1,[11025],['Agnes Moorehead'],113382
The American Scream,1,[45115],['Edy Williams'],113344
Escapes,1,[14786],['John Mitchum'],113340
The Long Way Home,1,[2641],['Martin Landau'],113290
"Chloe, Love Is Calling You",1,[2644],['Philip Ober'],113241
Never Forget,1,[1749],['Leonard Nimoy'],113234
The Last Posse,1,[105759],['Guy Wilkerson'],113225
"Oh, Susanna",1,[89938],['Earle Hodgins'],113214
Contract on Cherry Street,1,[1936],['Martin Balsam'],115537
TekWar: TekJustice,1,[1748],['William Shatner'],113210
TekWar: TekLords,1,[1748],['William Shatner'],113209
The Book of Stars,1,[74763],['John Considine'],113137
Synanon,1,[3090],['Richard Conte'],113103
The Sleepy Time Gal,1,[5950],['Seymour Cassel'],112991
The Oogieloves in the Big Balloon Adventure,1,[9599],['Cloris Leachman'],112937
The Bride Wore Red,1,[72059],['Franchot Tone'],112885
In God We Tru$t,1,[15387],['Wilfrid Hyde-White'],112739
Boxing Gloves,1,[55278],['Jackie Cooper'],112721
The Luck of the Irish,1,[30228],['Cecil Kellaway'],112705
The Bride Walks Out,1,[33007],['Robert Warwick'],112618
The Young Mr. Pitt,1,[102746],['Leslie Bradley'],112493
Moment to Moment,1,[5950],['Seymour Cassel'],112446
"Doctor, You've Got to Be Kidding!",1,[19138],['Bill Bixby'],112326
I Tawt I Taw a Puddy Tat,1,[15098],['June Foray'],113736
Up in Arms,1,[13578],['Dana Andrews'],113757
His Majesty O'Keefe,1,[135066],['Abraham Sofaer'],113785
You Never Can Tell,1,[114961],['Olan Soule'],113845
Where the Hell's That Gold?!!?,1,[4965],['Jack Elam'],115512
The Buccaneer,1,[34748],['Douglass Dumbrille'],115425
Vendetta,1,[33007],['Robert Warwick'],115394
Bulldog Drummond's Peril,1,[132701],['David Thursby'],115384
Queen of the Mob,1,[2672],['Jack Carson'],115261
Lucy Gallant,1,[21510],['William Demarest'],115238
Fish Heads,1,[49357],['Bill Mumy'],115161
"Mary, Mary, Bloody Mary",1,[8516],['John Carradine'],115131
"Goodbye, My Fancy",1,[20604],['Janice Rule'],115111
The Rains Came,1,[24820],['Joseph Schildkraut'],115109
The Great Wallendas,1,[24554],['John van Dreelen'],114934
Chain Gang,1,[126017],['Rusty Wescoatt'],114893
Invitation,1,[120005],['Lisa Golm'],114872
Alaska Seas,1,[19219],['Fay Roope'],114866
Hands of a Stranger,1,[1239951],['Ted Otis'],114740
Hold On!,1,[83433],['Shelley Fabares'],114677
Le avventure e gli amori di Scaramouche,1,[1007561],['Michael Forest'],114644
The Wreck of the Mary Deare,1,[71781],['Ben Wright'],114618
Con la rabbia agli occhi,1,[1936],['Martin Balsam'],114609
The Bloody Brood,1,[2314],['Peter Falk'],114599
Albert Schweitzer,1,[16523],['Burgess Meredith'],114502
The Lonely Lady,1,[13399],['Lloyd Bochner'],114394
Drums of Tahiti,1,[133832],['George Keymas'],114359
Tunnel Vision,1,[15992],['William Schallert'],114255
Trial,1,[14508],['John Hoyt'],114083
A Medal For Benny,1,[34748],['Douglass Dumbrille'],114077
The Three Stooges in Orbit,1,[105732],['Edson Stroll'],114046
Crash!,1,[8516],['John Carradine'],114013
Dallas,1,[78792],['Steve Cochran'],113921
April Love,1,[7520],['Jeanette Nolan'],106833
Pillow to Post,1,[46617],['Ida Lupino'],106826
The Private Affairs of Bel Ami,1,[8516],['John Carradine'],118536
Men of Texas,1,[55278],['Jackie Cooper'],97993
The Big Street,1,[11025],['Agnes Moorehead'],98262
Berlin Correspondent,1,[13578],['Dana Andrews'],98257
First Yank Into Tokyo,1,[30514],['Leonard Strong'],98242
"Little Tokyo, U.S.A.",1,[3163],['George E. Stone'],98241
House of the Damned,1,[10460],['Richard Kiel'],98216
Goldengirl,1,[5563],['James Coburn'],98130
Nightmare Honeymoon,1,[3798],['Pat Hingle'],98128
The Pace That Thrills,1,[14786],['John Mitchum'],98127
Honeymoon in Bali,1,[29579],['Charles Lane'],98125
Mr. Ricco,1,[86138],['Thalmus Rasulala'],98117
Sharks' Treasure,1,[14834],['Cliff Osmond'],98109
The Plot Thickens,1,[8496],['Paul Fix'],98108
Francis of Assisi,1,[30228],['Cecil Kellaway'],98010
Ford: The Man and the Machine,1,[19153],['Cliff Robertson'],98009
Advice From a Caterpillar,1,[152648],['Robert Hogan'],97979
The Actress,1,[2782],['Ian Wolfe'],98364
Sweet November,1,[6609],['Theodore Bikel'],97936
The Cape Canaveral Monsters,1,[1213191],['Jason Johnson'],97895
The Truth About Mother Goose,1,[82863],['John Dehner'],97884
Syncopation,1,[55278],['Jackie Cooper'],97829
Beyond the Blue Horizon,1,[105759],['Guy Wilkerson'],97823
A Gentleman After Dark,1,[34748],['Douglass Dumbrille'],97774
Twin Beds,1,[34419],['Ernest Truex'],97773
The Wife Takes a Flyer,1,[72059],['Franchot Tone'],97763
My Favorite Blonde,1,[103503],['Milton Parsons'],97648
Bombay Clipper,1,[111581],['Irene Hervey'],97634
What's Cookin'?,1,[29579],['Charles Lane'],97628
Paris Calling,1,[22602],"[""J. Pat O'Malley""]",97625
"Joe Smith, American",1,[1215925],['Marsha Hunt'],97584
The Lady Has Plans,1,[30228],['Cecil Kellaway'],97578
Adventure In Manhattan,1,[33007],['Robert Warwick'],98301
Alien Thunder,1,[34597],['Kevin McCarthy'],98387
Imaginary Witness: Hollywood and the Holocaust,1,[6839],['Fritz Weaver'],106599
In Old Cheyenne,1,[1263061],['William Benedict'],99288
The Navy Comes Through,1,[55278],['Jackie Cooper'],99674
"East Side, West Side",1,[120005],['Lisa Golm'],99627
The Vicious Circle,1,[15387],['Wilfrid Hyde-White'],99620
The Flying Irishman,1,[33178],['George Chandler'],99595
I Aim at the Stars,1,[13259],['James Daly'],99592
Night Monster,1,[111581],['Irene Hervey'],99545
The Mighty Barnum,1,[2782],['Ian Wolfe'],99472
Seven Sweethearts,1,[1215925],['Marsha Hunt'],99381
Sin Town,1,[14966],['Andy Devine'],99380
The Big Mouth,1,[14507],['Paul Lambert'],99377
Hell Boats,1,[18643],['James Franciscus'],99356
Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,1,[1007561],['Michael Forest'],99332
Young Buffalo Bill,1,[110204],['Trevor Bardette'],99291
Sunset in El Dorado,1,[31702],['Hardie Albright'],99290
Panama Hattie,1,[1215925],['Marsha Hunt'],99236
Destroyer,1,[30512],['Edgar Buchanan'],98404
Thunder Birds,1,[29283],['Richard Haydn'],99234
A Yank at Eton,1,[1937],['Mickey Rooney'],99210
The Vanishing Duck,1,[15098],['June Foray'],99102
Hillbillys in a Haunted House,1,[8516],['John Carradine'],99008
Jessica,1,[11025],['Agnes Moorehead'],98894
Girls Of The White Orchid,1,[113905],['Ann Jillian'],98880
Parts: The Clonus Horror,1,[4966],['Keenan Wynn'],98851
Marriage on the Rocks,1,[1943],['John McGiver'],98648
Obsession,1,[5950],['Seymour Cassel'],98544
Mexican Spitfire's Elephant,1,[95563],['Walter Reed'],98515
Shock Treatment,1,[7505],['Roddy McDowall'],98507
Gangway for Tomorrow,1,[8516],['John Carradine'],98490
First Comes Courage,1,[32923],['Brian Aherne'],98487
Commandos Strike at Dawn,1,[99461],['Cedric Hardwicke'],98482
Gambit,1,[9599],['Cloris Leachman'],97434
Doublecrossed,1,[2778],['Dennis Hopper'],97357
You Belong to Me,1,[30512],['Edgar Buchanan'],97193
Moulin Rouge,1,[72059],['Franchot Tone'],94914
The Master Gunfighter,1,[16523],['Burgess Meredith'],95555
Man at Large,1,[103503],['Milton Parsons'],95541
The Pleasure Seekers,1,[82779],['Vito Scotti'],95358
Ghetto Blaster,1,[1107],['R.G. Armstrong'],95353
Goma-2,1,[4078],['Lee Van Cleef'],95334
Coast to Coast,1,[84324],['Maxine Stuart'],95324
Appointment for Love,1,[30228],['Cecil Kellaway'],95320
Last Rites,1,[89524],['Dane Clark'],95152
The Feminine Touch,1,[144370],"[""Anne O'Neal""]",95137
Il cacciatore di squali,1,[1007561],['Michael Forest'],95103
Dr. Terror's Gallery of Horrors,1,[8516],['John Carradine'],95091
Fort Massacre,1,[6462],['Denver Pyle'],95060
Un fiume di dollari,1,[64212],['Dan Duryea'],95019
Rome Adventure,1,[1221520],['Constance Ford'],94915
The Rape of Richard Beck,1,[3798],['Pat Hingle'],94865
Pacific Blackout,1,[136895],['Clem Bevans'],97007
Brother Can You Spare A Dime,1,[13568],['Joan Blondell'],94857
Meet the People,1,[112008],['John Craven'],94851
Her Husband's Affairs,1,[72059],['Franchot Tone'],94836
This Woman Is Mine,1,[72059],['Franchot Tone'],94835
The Fuller Brush Girl,1,[14452],['Jerome Cowan'],94831
The Fastest Guitar Alive,1,[129221],['Patricia Donahue'],94751
Jayne Mansfield's Car,1,[3087],['Robert Duvall'],94671
Harold Teen,1,[34748],['Douglass Dumbrille'],94636
Vig,1,[2314],['Peter Falk'],94585
The Gay Sisters,1,[70985],['Gig Young'],94577
Get Yourself a College Girl,1,[93798],['James Millhollin'],94568
My Cousin Rachel,1,[106101],['Tudor Owen'],94529
The Lost Missile,1,[16126],['Phillip Pine'],94480
The Far Horizons,1,[21510],['William Demarest'],94405
Booster,1,[5950],['Seymour Cassel'],95573
Unholy Partners,1,[1215925],['Marsha Hunt'],95683
Man Wanted,1,[14966],['Andy Devine'],95724
Off the Wall,1,[12355],['Russell Johnson'],95740
Raggedy Man,1,[1107],['R.G. Armstrong'],96966
The Murder of Dr. Harrigan,1,[96701],['John Eldredge'],96960
Bahama Passage,1,[30228],['Cecil Kellaway'],96858
The Swinger,1,[78773],['Horace McMahon'],96846
A Touch of Larceny,1,[7303],['Vera Miles'],96828
Inside Out,1,[10169],['Telly Savalas'],96797
Innocent Bystanders,1,[13578],['Dana Andrews'],96793
God's Gift To Women,1,[13568],['Joan Blondell'],96771
The Power and the Glory,1,[33007],['Robert Warwick'],96702
Dr. Gillespie's Criminal Case,1,[112008],['John Craven'],96655
New York Town,1,[30228],['Cecil Kellaway'],96500
Roma violenta,1,[3090],['Richard Conte'],96460
Wild Weed,1,[4965],['Jack Elam'],96342
Henry Aldrich for President,1,[120052],['Jimmy Lydon'],96325
Skylark,1,[32923],['Brian Aherne'],96175
The Office Wife,1,[13568],['Joan Blondell'],96161
UnConventional,1,[34597],['Kevin McCarthy'],96140
Tribes,1,[12313],['Earl Holliman'],96131
I bandoleros della dodicesima ora,1,[1007561],['Michael Forest'],95998
The Man Behind The Gun,1,[19400],['Roy Roberts'],95977
Thomasine & Bushrod,1,[2081],['George Murdock'],95966
The Three Outlaws,1,[9112],['Neville Brand'],95958
South of Tahiti,1,[14966],['Andy Devine'],95942
The Women in His Life,1,[111581],['Irene Hervey'],95940
Two-Faced Woman,1,[22091],['Robert Sterling'],95874
Between Time and Timbuktu,1,[34597],['Kevin McCarthy'],95832
El clan de los inmorales,1,[34597],['Kevin McCarthy'],95793
The Lone Star Trail,1,[89938],['Earle Hodgins'],95765
The Other Side of the Mountain: Part II,1,[87039],['Nan Martin'],95752
Central Airport,1,[29579],['Charles Lane'],99729
"Those Lips, Those Eyes",1,[34597],['Kevin McCarthy'],99796
That Other Woman,1,[64212],['Dan Duryea'],99845
The Divine Lady,1,[14966],['Andy Devine'],104214
"Più tardi Claire, più tardi...",1,[10608],['Gary Merrill'],104938
A Dog Of Flanders,1,[5251],['Jack Warden'],104896
Bayou,1,[89040],['Ed Nelson'],104674
Kidnapped,1,[7505],['Roddy McDowall'],104663
A Small Circle of Friends,1,[87039],['Nan Martin'],104659
Mask of Murder,1,[8229],['Rod Taylor'],104621
Doughboys,1,[8635],['Buster Keaton'],104557
The Cut-Throats,1,[15993],['Michael Pataki'],104531
Laughter in Hell,1,[34748],['Douglass Dumbrille'],104472
Radio Patrol,1,[14966],['Andy Devine'],104463
Law and Order,1,[14966],['Andy Devine'],104458
Noah's Ark,1,[14966],['Andy Devine'],104430
Assassination,1,[153557],['Fred Beir'],104368
Scandalous John,1,[14063],['Simon Oakland'],104297
The Lottery,1,[5047],['Veronica Cartwright'],104150
Space Shuttle - Narrated by William Shatner,1,[1748],['William Shatner'],102538
Mousey,1,[176544],['Suzanne Lloyd'],104041
Today We Live,1,[72059],['Franchot Tone'],103938
Too Young To Kiss,1,[70985],['Gig Young'],103934
Keaton's Cop,1,[7167],['Don Rickles'],103605
Full Exposure: The Sex Tapes Scandal,1,[19111],['John Anderson'],103569
Unlikely Angel,1,[7505],['Roddy McDowall'],103409
The Castaways on Gilligan's Island,1,[12355],['Russell Johnson'],103292
Dark Mountain,1,[96722],['Byron Foulger'],103187
My Favorite Spy,1,[78793],['John Archer'],103165
Copper Canyon,1,[2101],['Percy Helton'],103164
Two Flags West,1,[50971],['Arthur Hunnicutt'],103119
All-Star Party for Frank Sinatra,1,[14837],['Carol Burnett'],103091
Red Tomahawk,1,[151470],['Ben Cooper'],103007
The Lost Door,1,[1032088],['Joseph Hamilton'],102835
Femmine insaziabili,1,[4968],['Frank Wolff'],104940
"Anna, quel particolare piacere",1,[3090],['Richard Conte'],104954
Captain Apache,1,[4078],['Lee Van Cleef'],104974
Men of Boys Town,1,[1937],['Mickey Rooney'],105038
Woman Chases Man,1,[33178],['George Chandler'],106574
Man of the World,1,[33178],['George Chandler'],106573
Ernie Kovacs: Between the Laughter,1,[9599],['Cloris Leachman'],106563
Highways by Night,1,[8496],['Paul Fix'],106509
Little Big Shot,1,[89938],['Earle Hodgins'],106495
The Severed Arm,1,[15693],['John Crawford'],106402
A Life in the Balance,1,[18391],['Lee Marvin'],106210
Don't Tell the Wife,1,[21510],['William Demarest'],106113
The Iron Mule,1,[8635],['Buster Keaton'],106061
Rumble on the Docks,1,[15942],['Celia Lovsky'],106042
The Shining,1,[3798],['Pat Hingle'],106035
Lucky Star,1,[8496],['Paul Fix'],105981
Rose rosse per il  Führer,1,[13259],['James Daly'],105923
Peeper,1,[14884],['Michael Constantine'],105882
Mankillers,1,[45115],['Edy Williams'],105869
The Walking Target,1,[47759],['James T. Callahan'],105696
Cosmic Princess,1,[2641],['Martin Landau'],105635
Hi-Riders,1,[9112],['Neville Brand'],105510
The Art of Love,1,[4096],['Naomi Stevens'],105465
Malocchio,1,[3090],['Richard Conte'],105424
Diamanti sporchi di sangue,1,[1936],['Martin Balsam'],105403
I See Ice,1,[7505],['Roddy McDowall'],105248
Paper Tiger,1,[129221],['Patricia Donahue'],105240
Un fiocco nero per Deborah,1,[70985],['Gig Young'],105156
L'assassino... è al telefono,1,[10169],['Telly Savalas'],105109
L'uomo dagli occhi di ghiaccio,1,[4966],['Keenan Wynn'],105098
Gli occhi freddi della paura,1,[4968],['Frank Wolff'],105085
La morte risale a ieri sera,1,[4968],['Frank Wolff'],105078
Battlestar Galactica: The Plan,1,[923],['Dean Stockwell'],105077
The Yellow Wallpaper,1,[5047],['Veronica Cartwright'],102693
The Desperados,1,[9112],['Neville Brand'],102488
Lord Jeff,1,[1937],['Mickey Rooney'],99865
Son of Zorro,1,[170804],['Peggy Stewart'],100419
In Our Time,1,[46617],['Ida Lupino'],101266
The Doughgirls,1,[2672],['Jack Carson'],101209
A Connecticut Yankee in King Arthur's Court,1,[12657],['Jean Marsh'],101135
Swing Shift Maisie,1,[87519],['Connie Gilchrist'],100909
Hitler's Madman,1,[8516],['John Carradine'],100747
Stone Fox,1,[1935],['Buddy Ebsen'],100685
Always Leave Them Laughing,1,[14452],['Jerome Cowan'],100632
December 7th,1,[13578],['Dana Andrews'],100605
The Woman in Red,1,[96701],['John Eldredge'],100575
Sentenza di morte,1,[3090],['Richard Conte'],100546
Wings for the Eagle,1,[2672],['Jack Carson'],100536
The War Against Mrs. Hadley,1,[87519],['Connie Gilchrist'],100528
Spy Ship,1,[30115],['Frank Ferguson'],100443
Gabriel Over the White House,1,[72059],['Franchot Tone'],100420
Captain America: The Winter Soldier,1,[4135],['Robert Redford'],100402
Welcome to Blood City,1,[101851],['Barry Morse'],102444
The Honey-Mousers,1,[15098],['June Foray'],100372
The Last Hungry Cat,1,[15098],['June Foray'],100371
Sylvia,1,[13399],['Lloyd Bochner'],100351
My Favorite Spy,1,[21510],['William Demarest'],100259
Foreign Agent,1,[34609],['Paul Bryar'],100251
The Devil with Hitler,1,[3163],['George E. Stone'],100118
Black Gunn,1,[2641],['Martin Landau'],100088
The Happy Thieves,1,[9872],['Joseph Wiseman'],100064
"Los jueves, milagro",1,[5403],['Richard Basehart'],100052
Window Cleaners,1,[148170],['Lee Millar'],99968
Confessions of a Nazi Spy,1,[120005],['Lisa Golm'],99920
When Comedy Was King,1,[8635],['Buster Keaton'],99917
The Christmas Gift,1,[47759],['James T. Callahan'],99914
Sons of the Sea,1,[102746],['Leslie Bradley'],99881
Marriage Is a Private Affair,1,[4966],['Keenan Wynn'],101269
Paratroop Command,1,[2652],['Ken Lynch'],101274
Bachelor Flat,1,[19786],['Howard McNear'],101281
Ten North Frederick,1,[145861],['Suzy Parker'],101288
Rebel in Town,1,[151470],['Ben Cooper'],102398
Daniel Boone,1,[8516],['John Carradine'],102379
Waco,1,[151470],['Ben Cooper'],102298
